State,Locality/Suburb,Postcode,Electorate,Redistributed Electorate,Other Locality(s),Unnamed: 6
SA,NANGKITA,5210,Mayo,,,
SA,NEPEAN BAY,5223,Mayo,,,
SA,NEWLAND,5223,Mayo,,,
SA,NORMANVILLE,5204,Mayo,,,
SA,NORTH CAPE,5223,Mayo,,,
SA,NORTON SUMMIT,5136,Mayo,,,
SA,NURRAGI,5256,Mayo,,,
SA,OAKBANK,5243,Mayo,,,
SA,OLD NOARLUNGA,5168,Mayo,,,
SA,PAECHTOWN,5245,Mayo,,,
SA,PAGES FLAT,5172,Mayo,,,
SA,PARACOMBE,5132,Mayo,,,
SA,PARAWA,5203,Mayo,,,
SA,PARIS CREEK,5201,Mayo,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
SA,PARNDANA,5220,Mayo,,,
SA,PELICAN LAGOON,5222,Mayo,,,
SA,PENNESHAW,5222,Mayo,,,
SA,PETWOOD,5254,Mayo,,,
SA,PICCADILLY,5151,Mayo,,,
SA,POINT STURT,5256,Mayo,,,
SA,PORKY FLAT,5222,Mayo,,,
SA,PORT ELLIOT,5212,Mayo,,,
SA,PORT WILLUNGA,5173,Mayo,,,
SA,PROSPECT HILL,5201,Mayo,,,
SA,RAPID BAY,5204,Mayo,,,
SA,RED CREEK,5255,Mayo,,,
SA,SALEM,5255,Mayo,,,
SA,SANDERGROVE,5255,Mayo,,,
SA,SAPPHIRETOWN,5222,Mayo,,,
SA,SCOTT CREEK,5153,Mayo,,,
SA,SEAL BAY,5223,Mayo,,,
SA,SECOND VALLEY,5204,Mayo,,,
SA,SEDDON,5223,Mayo,,,
SA,SELLICKS BEACH,5174,Mayo,,,
...678910...,...678910...,...678910...,...678910...,...678910...,...678910...,
...,6,7,8,9,10,...
SA,SELLICKS HILL,5174,Mayo,,,
SA,SILVERTON,5204,Mayo,,,
SA,ST IVES,5252,Mayo,,,
SA,STIRLING,5152,Mayo,,,
SA,STOKES BAY,5223,Mayo,,,
SA,STRATHALBYN,5255,Mayo,,,
SA,STUN'SAIL BOOM,5223,Mayo,,,
SA,SUMMERTOWN,5141,Mayo,,,
SA,TATACHILLA,5171,Mayo,,,
SA,TERINGIE,5072,Mayo,,,
SA,THE RANGE,5172,Mayo,,,
SA,TOLDEROL,5256,Mayo,,,
SA,TOOPERANG,5255,Mayo,,,
SA,TORRENS VALE,5203,Mayo,,,
SA,TOTNESS,5250,Mayo,,,
SA,TUNKALILLA,5203,Mayo,,,
SA,UPPER HERMITAGE,5131,Mayo,,,
SA,UPPER STURT,5156,Mayo,,,
SA,URAIDLA,5142,Mayo,,,
SA,VERDUN,5245,Mayo,,,
...910111213,...910111213,...910111213,...910111213,...910111213,...910111213,
...,9,10,11,12,13,
SA,VICTOR HARBOR,5211,Mayo,,,
SA,VIVONNE BAY,5223,Mayo,,,
SA,WAITPINGA,5211,Mayo,,,
SA,WATTLE FLAT,5203,Mayo,,,
SA,WESTERN RIVER,5223,Mayo,,,
SA,WHITES VALLEY,5172,Mayo,,,
SA,WILLOUGHBY,5222,Mayo,,,
SA,WILLOW CREEK,5211,Mayo,,,
SA,WILLSON RIVER,5222,Mayo,,,
SA,WILLUNGA,5172,Mayo,,,
SA,WILLUNGA HILL,5172,Mayo,,,
SA,WILLUNGA SOUTH,5172,Mayo,,,
SA,WILLYAROO,5255,Mayo,,,
SA,WIRRINA COVE,5204,Mayo,,,
SA,WISANGER,5223,Mayo,,,
SA,WISTOW,5251,Mayo,,,
SA,WOODCHESTER,5255,Mayo,,,
SA,WOODFORDE,5072,Mayo,,,
SA,WOODSIDE,5244,Mayo,,,
SA,YANKALILLA,5203,Mayo,,,
...910111213,...910111213,...910111213,...910111213,...910111213,...910111213,
...,9,10,11,12,13,
SA,YUNDI,5172,Mayo,,,
...910111213,...910111213,...910111213,...910111213,...910111213,...910111213,
...,9,10,11,12,13,
