id,postcode
1385,4512
1386,4514
1387,4515
1388,4516
1389,4517
1390,4518
1391,4519
1392,4520
1393,4521
1394,4550
1395,4551
1396,4552
1397,4553
1398,4554
1399,4555
1400,4556
1401,4557
1402,4558
1403,4559
1404,4560
1405,4561
1406,4562
1407,4563
1408,4564
1409,4565
1410,4567
1411,4568
1412,4569
1413,4570
1414,4571
1415,4572
1416,4573
1417,4574
1418,4575
1419,4580
1420,4581
1421,4600
1422,4601
1423,4605
1424,4606
1425,4608
1426,4610
1427,4613
1428,4615
1429,4620
1430,4621
1431,4625
1432,4626
1433,4627
1434,4630
1435,4650
1436,4655
1437,4659
1438,4660
1439,4662
1440,4670
1441,4671
1442,4674
1443,4677
1444,4678
1445,4680
1446,4694
1447,4695
1448,4699
1449,4700
1450,4701
1451,4702
1452,4703
1453,4705
1454,4707
1455,4710
1456,4711
1457,4714
1458,4715
1459,4717
1460,4718
1461,4719
1462,4721
1463,4722
1464,4723
1465,4724
1466,4725
1467,4726
1468,4737
1469,4738
1470,4739
1471,4740
1472,4741
1473,4742
1474,4743
1475,4745
1476,4746
1477,4750
1478,4751
1479,4753
1480,4754
1481,4756
1482,4757
1483,4798
1484,4799
1485,4800
1486,4801
1487,4802
1488,4803
1489,4804
1490,4805
1491,4806
1492,4807
1493,4808
1494,4809
1495,4810
1496,4811
1497,4812
1498,4813
1499,4814
1500,4815
1501,4816
1502,4817
1503,4818
1504,4819
1505,4820
1506,4821
1507,4822
1508,4824
1509,4825
1510,4828
1511,4829
1512,4830
1513,4849
1514,4850
1515,4852
1516,4854
1517,4855
1518,4858
1519,4860
1520,4861
1521,4868
1522,4869
1523,4870
1524,4871
1525,4872
1526,4873
1527,4874
1528,4875
1529,4876
1530,4877
1531,4878
1532,4879
1533,4880
1534,4881
1535,4883
1536,4885
1537,4886
1538,4892
1539,4895
1540,5000
1541,5006
1542,5007
1543,5008
1544,5009
1545,5010
1546,5011
1547,5012
1548,5013
1549,5014
1550,5015
1551,5016
1552,5017
1553,5018
1554,5019
1555,5020
1556,5021
1557,5022
1558,5023
1559,5024
1560,5025
1561,5031
1562,5032
1563,5033
1564,5034
1565,5035
1566,5037
1567,5038
1568,5039
1569,5040
1570,5041
1571,5042
1572,5043
1573,5044
1574,5045
1575,5046
1576,5047
1577,5048
1578,5049
1579,5050
1580,5051
1581,5052
1582,5061
1583,5062
1584,5063
1585,5064
1586,5065
1587,5066
1588,5067
1589,5068
1590,5069
1591,5070
1592,5072
1593,5073
1594,5074
1595,5075
1596,5076
1597,5081
1598,5082
1599,5083
1600,5084
1601,5085
1602,5086
1603,5087
1604,5088
1605,5089
1606,5090
1607,5091
1608,5092
1609,5093
1610,5094
1611,5095
1612,5096
1613,5097
1614,5098
1615,5106
1616,5107
1617,5108
1618,5109
1619,5110
1620,5111
1621,5112
1622,5113
1623,5114
1624,5115
1625,5116
1626,5117
1627,5118
1628,5120
1629,5121
1630,5125
1631,5126
1632,5127
1633,5131
1634,5132
1635,5134
1636,5137
1637,5138
1638,5139
1639,5140
1640,5144
1641,5150
1642,5152
1643,5153
1644,5154
1645,5155
1646,5157
1647,5158
1648,5159
1649,5160
1650,5161
1651,5162
1652,5163
1653,5164
1654,5165
1655,5166
1656,5167
1657,5168
1658,5169
1659,5170
1660,5171
1661,5172
1662,5173
1663,5201
1664,5202
1665,5203
1666,5204
1667,5211
1668,5214
1669,5221
1670,5222
1671,5223
1672,5231
1673,5232
1674,5233
1675,5234
1676,5235
1677,5237
1678,5238
1679,5242
1680,5244
1681,5245
1682,5250
1683,5251
1684,5252
1685,5253
1686,5254
1687,5255
1688,5256
1689,5259
1690,5261
1691,5262
1692,5263
1693,5264
1694,5265
1695,5266
1696,5267
1697,5268
1698,5269
1699,5270
1700,5271
1701,5272
1702,5273
1703,5275
1704,5276
1705,5277
1706,5280
1707,5291
1708,5301
1709,5308
1710,5309
1711,5310
1712,5311
1713,5320
1714,5321
1715,5330
1716,5333
1717,5341
1718,5343
1719,5345
1720,5346
1721,5351
1722,5352
1723,5353
1724,5354
1725,5355
1726,5356
1727,5357
1728,5373
1729,5374
1730,5381
1731,5401
1732,5413
1733,5417
1734,5419
1735,5420
1736,5431
1737,5432
1738,5433
1739,5434
1740,5440
1741,5451
1742,5453
1743,5454
1744,5460
1745,5461
1746,5462
1747,5464
1748,5480
1749,5481
1750,5482
1751,5490
1752,5491
1753,5495
1754,5501
1755,5502
1756,5520
1757,5523
1758,5540
1759,5550
1760,5554
1761,5555
1762,5558
1763,5560
1764,5571
1765,5572
1766,5573
1767,5575
1768,5601
1769,5603
1770,5605
1771,5607
1772,5633
1773,5640
1774,5641
1775,5655
1776,5670
1777,5671
1778,5680
1779,5690
1780,5700
1781,5701
1782,5720
1783,5722
1784,5723
1785,5730
1786,5950
1787,6000
1788,6003
1789,6004
1790,6005
1791,6006
1792,6007
1793,6008
1794,6009
1795,6010
1796,6011
1797,6012
1798,6014
1799,6015
1800,6016
1801,6017
1802,6018
1803,6019
1804,6020
1805,6021
1806,6022
1807,6023
1808,6024
1809,6025
1810,6026
1811,6027
1812,6028
1813,6029
1814,6030
1815,6031
1816,6033
1817,6034
1818,6036
1819,6038
1820,6041
1821,6043
1822,6044
1823,6050
1824,6051
1825,6052
1826,6053
1827,6054
1828,6055
1829,6056
1830,6057
1831,6058
1832,6059
1833,6060
1834,6061
1835,6062
1836,6063
1837,6064
1838,6065
1839,6066
1840,6067
1841,6068
1842,6069
1843,6070
1844,6071
1845,6072
1846,6073
1847,6074
1848,6076
1849,6077
1850,6078
1851,6079
1852,6081
1853,6082
1854,6083
1855,6084
1856,6090
1857,6100
1858,6101
1859,6102
1860,6103
1861,6104
1862,6105
1863,6106
1864,6107
1865,6108
1866,6109
1867,6110
1868,6111
1869,6112
1870,6121
1871,6122
1872,6123
1873,6124
1874,6125
1875,6126
1876,6147
1877,6148
1878,6149
1879,6150
1880,6151
1881,6152
1882,6153
1883,6154
1884,6155
1885,6156
1886,6157
1887,6158
1888,6159
1889,6160
1890,6161
1891,6162
1892,6163
1893,6164
1894,6165
1895,6166
1896,6167
1897,6168
1898,6169
1899,6170
1900,6171
1901,6172
1902,6173
1903,6174
1904,6175
1905,6176
1906,6180
1907,6181
1908,6182
1909,6207
1910,6208
1911,6209
1912,6210
1913,6211
1914,6213
1915,6214
1916,6215
1917,6219
1918,6220
1919,6221
1920,6223
1921,6224
1922,6225
1923,6227
1924,6230
1925,6232
1926,6233
1927,6236
1928,6237
1929,6239
1930,6240
1931,6244
1932,6251
1933,6252
1934,6253
1935,6255
1936,6258
1937,6260
1938,6262
1939,6271
1940,6275
1941,6280
1942,6281
1943,6284
1944,6285
1945,6286
1946,6288
1947,6290
1948,6302
1949,6304
1950,6306
1951,6308
1952,6311
1953,6312
1954,6315
1955,6316
1956,6317
1957,6318
1958,6320
1959,6321
1960,6328
1961,6330
1962,6333
1963,6336
1964,6338
1965,6353
1966,6373
1967,6375
1968,6383
1969,6390
1970,6391
1971,6392
1972,6394
1973,6395
1974,6398
1975,6401
1976,6403
1977,6407
1978,6412
1979,6418
1980,6419
1981,6420
1982,6421
1983,6423
1984,6424
1985,6426
1986,6428
1987,6429
1988,6430
1989,6431
1990,6432
1991,6434
1992,6440
1993,6443
1994,6450
1995,6452
1996,6463
1997,6466
1998,6467
1999,6472
2000,6475
2001,6477
2002,6479
2003,6484
2004,6485
2005,6490
2006,6501
2007,6502
2008,6503
2009,6504
2010,6507
2011,6510
2012,6511
2013,6512
2014,6515
2015,6517
2016,6519
2017,6521
2018,6522
2019,6525
2020,6530
2021,6532
2022,6535
2023,6556
2024,6558
2025,6562
2026,6564
2027,6566
2028,6567
2029,6568
2030,6569
2031,6574
2032,6606
2033,6613
2034,6623
2035,6627
2036,6632
2037,6638
2038,6640
2039,6642
2040,6701
2041,6707
2042,6710
2043,6712
2044,6714
2045,6720
2046,6722
2047,6725
2048,6726
2049,6728
2050,6743
2051,6751
2052,6765
2053,7000
2054,7004
2055,7005
2056,7007
2057,7008
2058,7009
2059,7010
2060,7011
2061,7012
2062,7015
2063,7016
2064,7017
2065,7018
2066,7019
2067,7020
2068,7021
2069,7022
2070,7023
2071,7024
2072,7025
2073,7026
2074,7027
2075,7030
2076,7050
2077,7052
2078,7053
2079,7054
2080,7055
2081,7109
2082,7112
2083,7113
2084,7116
2085,7117
2086,7120
2087,7140
2088,7150
2089,7155
2090,7162
2091,7163
2092,7170
2093,7173
2094,7174
2095,7175
2096,7177
2097,7179
2098,7182
2099,7190
2100,7210
2101,7211
2102,7212
2103,7213
2104,7214
2105,7215
2106,7216
2107,7248
2108,7249
2109,7250
2110,7252
2111,7253
2112,7254
2113,7255
2114,7256
2115,7257
2116,7258
2117,7259
2118,7260
2119,7261
2120,7262
2121,7263
2122,7264
2123,7265
2124,7267
2125,7268
2126,7270
2127,7275
2128,7276
2129,7277
2130,7291
2131,7300
2132,7301
2133,7302
2134,7303
2135,7304
2136,7305
2137,7306
2138,7307
2139,7310
2140,7315
2141,7316
2142,7320
2143,7321
2144,7325
2145,7330
2146,7466
2147,7467
2148,7469
2149,800
2150,810
2151,812
2152,820
2153,822
2154,828
2155,829
2156,830
2157,831
2158,832
