electorate_id,locality_suburb_id,postcode_id,state_id
27,3601,1480,4
27,3676,1471,4
27,3700,1475,4
27,3708,1473,4
27,3842,1462,4
27,3870,1473,4
27,3886,1455,4
27,3905,1472,4
27,3933,1451,4
27,3934,1472,4
27,3947,1482,4
27,3948,1482,4
27,3949,1472,4
27,3995,1449,4
27,4010,1452,4
27,4052,1481,4
27,4146,1462,4
27,4169,1450,4
27,4172,1468,4
27,4208,1472,4
27,4235,1462,4
27,4313,1456,4
27,4316,1474,4
27,4341,1456,4
27,4436,1451,4
27,4454,1471,4
27,4482,1450,4
27,4484,1478,4
27,4569,1473,4
27,4647,1471,4
27,4661,1472,4
27,4719,1452,4
27,4790,1471,4
27,4861,1469,4
27,4894,1452,4
27,4902,1450,4
27,4932,1451,4
27,4972,1451,4
27,5052,1450,4
27,5083,1473,4
27,5107,1451,4
27,5141,1462,4
27,5158,1472,4
27,5192,1452,4
27,5220,1450,4
27,5235,1469,4
27,5254,1451,4
27,5288,1462,4
27,5299,1452,4
27,5308,1450,4
27,5317,1452,4
27,5416,1450,4
27,5474,1453,4
27,5546,1453,4
27,5629,1479,4
27,5636,1453,4
28,527,1059,7
28,905,723,7
28,931,743,7
28,932,743,7
28,933,743,7
28,1139,1074,7
28,2675,704,7
28,2692,1059,7
28,2745,1061,7
28,2852,1057,7
28,3541,1058,7
28,3560,723,7
28,3769,723,7
28,3776,723,7
28,3778,1074,7
28,3878,1061,7
28,4041,1064,7
28,4255,1073,7
28,4282,1073,7
28,4516,1057,7
28,4662,1059,7
28,4768,723,7
28,5001,1068,7
28,5003,1055,7
28,5154,721,7
28,5350,723,7
28,5411,724,7
28,5531,740,7
28,5537,1061,7
28,5672,1024,7
28,5693,1074,7
28,5732,742,7
28,5790,1074,7
28,5836,1070,7
28,5849,1054,7
28,5881,722,7
28,5921,1056,7
28,5930,1072,7
28,5979,1059,7
28,5996,1056,7
28,5997,1072,7
28,6082,1077,7
28,6211,723,7
28,6274,1066,7
28,6479,1073,7
28,6553,1074,7
28,6704,1065,7
28,6732,742,7
28,6741,723,7
28,6742,723,7
28,6758,1067,7
28,6765,1071,7
28,6875,1058,7
28,6964,1058,7
28,6973,743,7
28,7002,1069,7
28,7020,1073,7
28,7035,1059,7
28,7065,1063,7
28,7101,740,7
28,7110,741,7
28,7160,723,7
28,7161,723,7
28,7175,1074,7
28,7176,1074,7
28,7242,1074,7
28,7344,703,7
28,7381,723,7
28,7419,1058,7
28,7420,1073,7
28,7434,723,7
28,7437,1057,7
29,289,521,2
29,404,138,2
29,1130,526,2
29,1252,526,2
29,1268,138,2
29,2003,523,2
29,2855,518,2
29,3432,518,2
29,3506,526,2
29,3577,523,2
29,3779,522,2
29,3879,526,2
29,4317,518,2
29,4629,518,2
29,4677,526,2
29,5397,526,2
29,5619,138,2
29,5656,521,2
29,5718,521,2
29,5926,526,2
29,6137,520,2
29,6252,518,2
29,6443,518,2
29,6504,520,2
29,6591,521,2
29,6615,522,2
29,6616,517,2
29,6644,144,2
29,6711,519,2
29,6745,526,2
29,6746,506,2
29,7064,526,2
29,7131,521,2
29,7280,526,2
29,7311,526,2
29,7350,523,2
30,446,731,7
30,1030,709,7
30,1246,714,7
30,1247,714,7
30,1248,714,7
30,1609,712,7
30,1610,713,7
30,1611,712,7
30,2105,709,7
30,2106,735,7
30,2107,735,7
30,2572,732,7
30,3733,735,7
30,4118,715,7
30,4306,734,7
30,5112,713,7
30,5281,714,7
30,5987,733,7
30,6161,714,7
30,6236,715,7
30,6430,733,7
30,6918,711,7
30,6937,733,7
30,6938,734,7
30,7213,712,7
31,476,2060,6
31,820,2054,6
31,1069,2060,6
31,1430,2078,6
31,2657,2060,6
31,2710,2060,6
31,2884,2061,6
31,3488,2058,6
31,3602,2059,6
31,3698,2055,6
31,4028,2079,6
31,4290,2053,6
31,4344,2061,6
31,4350,2059,6
31,4392,2059,6
31,4447,2075,6
31,4765,2053,6
31,5185,2076,6
31,5386,2057,6
31,5394,2079,6
31,5462,2088,6
31,5487,2081,6
31,5496,2055,6
31,5518,2058,6
31,5849,2059,6
31,5859,2058,6
31,5961,2056,6
31,5976,2053,6
31,6094,2079,6
31,6111,2057,6
31,6181,2053,6
31,6506,2053,6
31,6579,2079,6
31,6629,2059,6
31,6700,2055,6
31,6803,2054,6
31,6961,2078,6
31,7029,2056,6
31,7251,2053,6
31,7257,2058,6
32,1109,192,2
32,1281,196,2
32,2081,205,2
32,2418,204,2
32,2419,204,2
32,2481,196,2
32,2943,196,2
32,3209,205,2
32,3552,204,2
32,3554,194,2
32,4481,205,2
32,4553,202,2
32,4554,202,2
32,5014,199,2
32,5212,192,2
32,5213,192,2
32,5259,206,2
32,5274,196,2
32,5409,204,2
32,5807,203,2
32,5847,192,2
32,6466,204,2
32,6524,192,2
32,6525,192,2
32,6698,194,2
32,6702,194,2
32,6934,199,2
32,6935,199,2
32,6958,204,2
32,7373,205,2
32,7440,203,2
33,189,673,7
33,938,668,7
33,1986,677,7
33,2758,665,7
33,2821,655,7
33,2822,655,7
33,3236,666,7
33,3475,666,7
33,3984,673,7
33,5104,669,7
33,5177,677,7
33,5551,679,7
33,5740,655,7
33,5744,665,7
33,5888,655,7
33,6218,666,7
33,6483,668,7
33,6485,668,7
33,6486,668,7
33,6557,669,7
33,6566,669,7
33,7012,667,7
33,7092,677,7
33,7271,666,7
34,75,807,7
34,249,790,7
34,285,806,7
34,331,809,7
34,402,794,7
34,650,817,7
34,653,854,7
34,688,852,7
34,761,798,7
34,770,820,7
34,790,851,7
34,791,851,7
34,798,819,7
34,799,804,7
34,814,790,7
34,886,813,7
34,948,800,7
34,956,805,7
34,972,805,7
34,1042,811,7
34,1137,807,7
34,1219,818,7
34,1486,811,7
34,1681,804,7
34,1874,816,7
34,2354,809,7
34,2424,815,7
34,2568,798,7
34,2594,815,7
34,2597,794,7
34,2604,813,7
34,2760,799,7
34,2874,803,7
34,2945,804,7
34,3064,824,7
34,3303,799,7
34,3433,811,7
34,3628,799,7
34,3685,862,7
34,3781,807,7
34,3989,807,7
34,4024,813,7
34,4126,812,7
34,4171,794,7
34,4230,815,7
34,4231,813,7
34,4243,820,7
34,4248,816,7
34,4249,852,7
34,4307,814,7
34,4369,798,7
34,4502,810,7
34,4514,793,7
34,4713,848,7
34,4737,793,7
34,4802,814,7
34,4870,800,7
34,4871,800,7
34,4890,848,7
34,4927,805,7
34,4962,814,7
34,5054,820,7
34,5090,810,7
34,5355,814,7
34,5390,801,7
34,5396,853,7
34,5471,808,7
34,5606,799,7
34,5622,799,7
34,5626,809,7
34,5658,793,7
34,5674,852,7
34,5734,854,7
34,5821,816,7
34,5824,807,7
34,5854,801,7
34,5890,816,7
34,5899,855,7
34,5927,794,7
34,5955,816,7
34,6007,812,7
34,6036,795,7
34,6039,819,7
34,6264,803,7
34,6275,817,7
34,6346,816,7
34,6396,811,7
34,6413,809,7
34,6446,806,7
34,6455,802,7
34,6474,800,7
34,6508,802,7
34,6662,852,7
34,6736,810,7
34,6748,852,7
34,6751,851,7
34,6768,826,7
34,6775,809,7
34,6776,809,7
34,6860,800,7
35,249,790,7
35,482,789,7
35,620,860,7
35,814,790,7
35,940,792,7
35,941,792,7
35,977,793,7
35,1678,796,7
35,3091,791,7
35,3621,792,7
35,3743,796,7
35,4187,795,7
35,4223,797,7
35,4224,796,7
35,4225,797,7
35,4226,795,7
35,4592,792,7
35,4705,795,7
35,4737,793,7
35,5337,789,7
35,5433,788,7
35,5476,790,7
35,5602,795,7
35,5869,790,7
35,6116,796,7
35,6124,797,7
35,6151,791,7
35,6152,791,7
35,6176,792,7
35,6203,791,7
35,6584,792,7
35,6800,797,7
35,6844,796,7
35,6874,860,7
35,7011,796,7
35,7158,793,7
35,7248,795,7
35,7294,796,7
36,123,1837,8
36,431,1838,8
36,603,1839,8
36,887,1836,8
36,1028,1836,8
36,3267,1840,8
36,3380,1838,8
36,4274,1837,8
36,4367,1849,8
36,4495,1808,8
36,4767,1838,8
36,4928,1849,8
36,5133,1827,8
36,5183,1810,8
36,5219,1837,8
36,5323,1838,8
36,5444,1827,8
36,5561,1838,8
36,5578,1856,8
36,5617,1837,8
36,6380,1838,8
36,6770,1838,8
36,6956,1838,8
36,7163,1838,8
36,7166,1838,8
36,7194,1808,8
36,7290,1841,8
37,113,325,2
37,173,326,2
37,344,323,2
37,385,333,2
37,479,325,2
37,560,331,2
37,765,326,2
37,833,335,2
37,958,325,2
37,967,325,2
37,968,337,2
37,981,325,2
37,1132,336,2
37,1259,328,2
37,1335,334,2
37,1336,335,2
37,1441,334,2
37,1557,336,2
37,1607,333,2
37,1713,337,2
37,1784,334,2
37,1847,334,2
37,1876,333,2
37,1968,337,2
37,2062,325,2
37,2083,331,2
37,2490,336,2
37,2781,325,2
37,2839,334,2
37,2887,325,2
37,2888,325,2
37,2899,325,2
37,2932,331,2
37,2933,331,2
37,3028,326,2
37,3073,325,2
37,3196,325,2
37,3224,326,2
37,3344,334,2
37,3386,337,2
37,3445,325,2
37,3450,336,2
37,3564,325,2
37,3566,331,2
37,3581,336,2
37,3582,336,2
37,3669,325,2
37,3751,325,2
37,3945,326,2
37,3946,326,2
37,3953,325,2
37,4032,328,2
37,4033,336,2
37,4038,337,2
37,4069,326,2
37,4159,325,2
37,4272,333,2
37,4280,325,2
37,4340,337,2
37,4355,325,2
37,4457,326,2
37,4479,325,2
37,4525,326,2
37,4529,331,2
37,4563,326,2
37,4598,325,2
37,4632,325,2
37,4718,325,2
37,4855,337,2
37,4856,332,2
37,4918,325,2
37,4948,323,2
37,4991,337,2
37,5085,325,2
37,5089,333,2
37,5159,325,2
37,5228,334,2
37,5229,334,2
37,5230,334,2
37,5251,326,2
37,5379,336,2
37,5401,325,2
37,5414,261,2
37,5414,328,2
37,5493,332,2
37,5498,331,2
37,5547,331,2
37,5550,325,2
37,5684,336,2
37,5709,336,2
37,5715,336,2
37,5765,334,2
37,5766,334,2
37,5784,325,2
37,5809,333,2
37,5862,325,2
37,5882,325,2
37,6026,325,2
37,6050,337,2
38,469,207,2
38,475,367,2
38,592,371,2
38,945,370,2
38,1936,368,2
38,1938,368,2
38,2753,367,2
38,2786,373,2
38,2789,366,2
38,2857,367,2
38,2939,362,2
38,3076,373,2
38,3108,370,2
38,3385,366,2
38,3448,207,2
38,3737,370,2
38,3997,371,2
38,4008,373,2
38,4009,373,2
38,4036,371,2
38,4051,372,2
38,4552,362,2
38,4686,366,2
38,5071,362,2
38,5081,373,2
38,5082,364,2
38,5294,363,2
38,5413,366,2
38,5559,366,2
38,5598,362,2
38,5940,362,2
38,5941,373,2
38,5964,371,2
38,5965,371,2
38,5970,362,2
38,6215,362,2
38,6294,366,2
38,6468,364,2
38,6648,207,2
38,6661,369,2
38,6708,367,2
38,6871,366,2
38,6872,366,2
38,6963,370,2
38,7009,367,2
38,7060,370,2
38,7088,373,2
38,7191,363,2
38,7266,362,2
38,7339,362,2
38,7341,367,2
38,7380,369,2
38,7387,366,2
39,2697,1802,8
39,2701,1799,8
39,2710,1795,8
39,3123,1796,8
39,3186,1794,8
39,3338,1793,8
39,3353,1794,8
39,3589,1802,8
39,4099,1798,8
39,4314,1800,8
39,4883,1802,8
39,4964,1798,8
39,5039,1795,8
39,5043,1802,8
39,5903,1797,8
39,5995,1795,8
39,6093,1794,8
39,6291,1801,8
39,6399,1796,8
39,6708,1803,8
39,6757,1793,8
39,6902,1793,8
39,6926,1795,8
39,7230,1798,8
39,7231,1803,8
39,7255,1792,8
39,7355,1802,8
40,73,1492,4
40,76,1487,4
40,79,1492,4
40,174,1501,4
40,205,1492,4
40,258,1471,4
40,266,1485,4
40,303,1499,4
40,506,1492,4
40,598,1472,4
40,636,1471,4
40,773,1494,4
40,852,1471,4
40,982,1471,4
40,1175,1490,4
40,1262,1471,4
40,1309,1484,4
40,1370,1490,4
40,1585,1490,4
40,1650,1472,4
40,1654,1493,4
40,1656,1485,4
40,1673,1485,4
40,1854,1477,4
40,2192,1483,4
40,2264,1490,4
40,2317,1485,4
40,2319,1487,4
40,2343,1495,4
40,2345,1485,4
40,2347,1495,4
40,2348,1485,4
40,2349,1471,4
40,2482,1491,4
40,2709,1492,4
40,2778,1496,4
40,2862,1493,4
40,2952,1485,4
40,2953,1485,4
40,3193,1471,4
40,3207,1494,4
40,3246,1485,4
40,3293,1501,4
40,3423,1472,4
40,3476,1488,4
40,3531,1485,4
40,3538,1485,4
40,3555,1471,4
40,3652,1471,4
40,3713,1471,4
40,3757,1471,4
40,3828,1471,4
40,3906,1471,4
40,3987,1496,4
40,4006,1472,4
40,4014,1471,4
40,4083,1487,4
40,4139,1471,4
40,4144,1485,4
40,4158,1491,4
40,4275,1494,4
40,4302,1485,4
40,4327,1471,4
40,4365,1490,4
40,4408,1485,4
40,4498,1485,4
40,4510,1491,4
40,4528,1490,4
40,4544,1485,4
40,4546,1490,4
40,4556,1471,4
40,4572,1471,4
40,4587,1488,4
40,4589,1485,4
40,4597,1472,4
40,4651,1486,4
40,4720,1485,4
40,4789,1491,4
40,4793,1472,4
40,4809,1494,4
40,4860,1496,4
40,4881,1491,4
40,4935,1492,4
40,4942,1494,4
40,4976,1487,4
40,4978,1501,4
40,4989,1492,4
40,5076,1485,4
40,5114,1471,4
40,5198,1491,4
40,5268,1472,4
40,5289,1485,4
40,5301,1485,4
40,5315,1471,4
40,5398,1485,4
40,5418,1472,4
40,5458,1472,4
40,5543,1471,4
40,5544,1471,4
41,840,737,7
41,3238,720,7
41,3239,720,7
41,3240,720,7
41,3242,720,7
41,3765,719,7
41,4118,715,7
41,4668,716,7
41,4671,719,7
41,5154,721,7
41,5155,721,7
41,5811,716,7
41,5881,722,7
41,6159,737,7
41,6169,720,7
41,6199,718,7
41,6236,715,7
41,6348,702,7
41,6581,718,7
41,6582,719,7
41,6583,718,7
41,6798,720,7
41,6806,721,7
41,6820,717,7
41,7123,717,7
41,7124,717,7
42,99,1197,4
42,348,1202,4
42,402,1392,4
42,1668,1373,4
42,1690,1373,4
42,1704,1197,4
42,2025,1203,4
42,2265,1392,4
42,2492,1373,4
42,2549,1392,4
42,2738,1373,4
42,2767,1392,4
42,3422,1393,4
42,3607,1392,4
42,3787,1199,4
42,3971,1201,4
42,4044,1203,4
42,4738,1392,4
42,4965,1392,4
42,4975,1373,4
42,4999,1376,4
42,5164,1393,4
42,5211,1392,4
42,5267,1376,4
42,5282,1393,4
42,5360,1374,4
42,5688,1201,4
42,5932,1392,4
42,5960,1392,4
42,5965,1393,4
42,5971,1392,4
42,6041,1376,4
42,6072,1377,4
42,6266,1393,4
42,6411,1375,4
42,6657,1393,4
42,6684,1392,4
42,6685,1392,4
42,6686,1392,4
42,6689,1392,4
42,6893,1373,4
42,7182,1373,4
42,7291,1376,4
42,7297,1392,4
42,7441,1392,4
43,144,215,2
43,810,217,2
43,1054,217,2
43,1313,217,2
43,1314,218,2
43,2110,215,2
43,2330,219,2
43,2548,215,2
43,2611,219,2
43,2679,217,2
43,2680,217,2
43,3578,215,2
43,3603,218,2
43,3690,215,2
43,3913,216,2
43,4129,216,2
43,4141,214,2
43,4349,217,2
43,4416,219,2
43,4577,215,2
43,4593,215,2
43,4775,210,2
43,4954,215,2
43,5016,214,2
43,5019,215,2
43,5132,215,2
43,5147,217,2
43,5247,210,2
43,5293,219,2
43,5382,215,2
43,5428,210,2
43,5430,215,2
43,5459,217,2
43,5563,217,2
43,5625,215,2
43,5671,210,2
43,5929,210,2
43,6073,210,2
43,6126,210,2
43,6146,219,2
43,6148,219,2
43,6296,214,2
43,6323,214,2
43,6325,214,2
43,6537,215,2
43,6608,215,2
43,6756,217,2
43,6940,215,2
43,6941,215,2
43,6993,217,2
43,6994,217,2
43,7046,217,2
43,7054,219,2
43,7072,215,2
43,7074,215,2
43,7078,217,2
43,7137,215,2
43,7150,215,2
43,7155,216,2
43,7184,215,2
43,7196,215,2
43,7378,215,2
43,7399,215,2
43,7405,210,2
43,7406,215,2
43,7407,215,2
43,7408,215,2
43,7422,215,2
44,2479,782,7
44,4150,780,7
44,4151,781,7
44,4152,780,7
44,5032,780,7
44,5331,1120,7
44,5332,1121,7
44,5928,1136,7
44,6697,1164,7
44,6720,779,7
44,6777,1164,7
45,81,2021,8
45,159,2019,8
45,180,2022,8
45,220,2036,8
45,275,2039,8
45,372,1980,8
45,412,2016,8
45,413,2019,8
45,414,2016,8
45,510,1978,8
45,511,1986,8
45,512,2040,8
45,529,2000,8
45,532,2017,8
45,534,1968,8
45,597,1968,8
45,599,2044,8
45,622,2032,8
45,707,2002,8
45,708,2011,8
45,785,2043,8
45,835,2044,8
45,841,2052,8
45,846,2020,8
45,850,1999,8
45,855,2047,8
45,1009,2001,8
45,1024,1996,8
45,1049,2020,8
45,1056,2011,8
45,1131,2047,8
45,1155,2047,8
45,1170,1999,8
45,1181,2031,8
45,1200,2021,8
45,1328,2020,8
45,1357,1984,8
45,1389,2029,8
45,1433,2002,8
45,1435,2019,8
45,1447,2046,8
45,1448,1983,8
45,1457,2019,8
45,1503,2000,8
45,1523,2021,8
45,1525,2017,8
45,1592,2022,8
45,1595,2034,8
45,1736,2021,8
45,1761,2040,8
45,1798,2047,8
45,1816,2040,8
45,1827,1979,8
45,1911,2044,8
45,1933,2021,8
45,1934,2003,8
45,1976,2018,8
45,2019,2034,8
45,2024,2033,8
45,2033,1998,8
45,2049,2021,8
45,2072,1982,8
45,2079,2005,8
45,2101,2044,8
45,2155,2048,8
45,2169,1997,8
45,2199,2030,8
45,2232,2049,8
45,2244,2050,8
45,2295,2042,8
45,2305,2035,8
45,2341,2021,8
45,2357,2041,8
45,2370,2039,8
45,2382,2027,8
45,2389,2040,8
45,2434,2015,8
45,2435,2040,8
45,2451,1983,8
45,2461,2021,8
45,2516,2010,8
45,2569,2012,8
45,2585,2005,8
45,2654,2051,8
45,2742,1999,8
45,2823,2021,8
45,2975,2037,8
45,2986,2021,8
45,2988,2010,8
45,3007,2013,8
45,3041,2014,8
45,3050,2044,8
45,3068,2040,8
45,3090,1985,8
45,3116,2045,8
45,3144,2004,8
45,3172,1981,8
45,3250,1968,8
45,3261,2038,8
45,3288,1977,8
46,41,447,2
46,57,495,2
46,86,388,2
46,262,449,2
46,268,441,2
46,281,391,2
46,283,447,2
46,343,448,2
46,345,442,2
46,383,491,2
46,500,446,2
46,516,442,2
46,533,448,2
46,577,390,2
46,604,442,2
46,664,495,2
46,671,417,2
46,766,388,2
46,818,496,2
46,872,388,2
46,913,391,2
46,971,416,2
46,983,446,2
46,984,387,2
46,991,391,2
46,1017,442,2
46,1057,442,2
46,1058,388,2
46,1059,388,2
46,1063,389,2
46,1068,446,2
46,1118,450,2
46,1159,448,2
46,1167,391,2
46,1168,434,2
46,1173,419,2
46,1196,448,2
46,1228,495,2
46,1238,391,2
46,1311,491,2
46,1337,417,2
46,1349,448,2
46,1352,449,2
46,1356,387,2
46,1372,491,2
46,1388,447,2
46,1404,450,2
46,1405,442,2
46,1409,491,2
46,1410,491,2
46,1459,417,2
46,1548,442,2
46,1576,389,2
46,1605,417,2
46,1619,392,2
46,1642,448,2
46,1647,442,2
46,1682,445,2
46,1731,434,2
46,1735,1016,2
46,1754,390,2
46,1766,391,2
46,1835,493,2
46,1836,493,2
46,1864,391,2
46,1867,448,2
46,1878,442,2
46,1901,450,2
46,1954,445,2
46,1989,391,2
46,2001,448,2
46,2007,441,2
46,2029,448,2
46,2067,440,2
46,2067,461,2
46,2075,391,2
46,2091,417,2
46,2121,441,2
46,2127,446,2
46,2148,441,2
46,2161,447,2
46,2167,387,2
46,2196,495,2
46,2233,450,2
46,2294,391,2
46,2372,443,2
46,2421,448,2
46,2489,440,2
46,2520,450,2
46,2535,417,2
46,2566,388,2
46,2579,448,2
46,2605,442,2
46,2608,444,2
46,2670,391,2
46,2739,440,2
46,2801,391,2
46,2865,445,2
46,2870,416,2
46,2976,391,2
47,104,1277,4
47,423,1284,4
47,1145,1286,4
47,3003,1286,4
47,3011,1279,4
47,4214,1281,4
47,4254,1278,4
47,4687,1282,4
47,4780,1286,4
47,4795,1282,4
47,4920,1278,4
47,5280,1285,4
47,5675,1280,4
47,6226,1278,4
47,6285,1278,4
47,6299,1280,4
47,6308,1281,4
47,6340,1286,4
47,6359,1284,4
47,6427,1279,4
47,6654,1286,4
47,6691,1282,4
47,6817,1286,4
47,6829,1285,4
47,6873,1277,4
47,6876,1277,4
47,6939,1277,4
47,7379,1277,4
48,126,1415,4
48,966,1406,4
48,1303,1404,4
48,1706,1405,4
48,1883,1400,4
48,2060,1404,4
48,2837,1404,4
48,2973,1417,4
48,2992,1404,4
48,2995,1416,4
48,3125,1402,4
48,3520,1403,4
48,3575,1406,4
48,3643,1404,4
48,3820,1406,4
48,3943,1406,4
48,4086,1404,4
48,4116,1400,4
48,4247,1417,4
48,4739,1404,4
48,4867,1404,4
48,5086,1417,4
48,5131,1404,4
48,5134,1417,4
48,5136,1403,4
48,5245,1404,4
48,5249,1402,4
48,5250,1400,4
48,5257,1404,4
48,5615,1404,4
48,5621,1408,4
48,5642,1405,4
48,5643,1402,4
48,5839,1400,4
48,5916,1416,4
48,5990,1401,4
48,6011,1408,4
48,6063,1404,4
48,6134,1405,4
48,6156,1405,4
48,6263,1417,4
48,6307,1408,4
48,6355,1404,4
48,6400,1416,4
48,6401,1416,4
48,6407,1404,4
48,6447,1416,4
48,6628,1404,4
48,6950,1400,4
48,7055,1404,4
48,7083,1408,4
48,7115,1405,4
48,7125,1406,4
48,7267,1403,4
48,7376,1403,4
48,7414,1405,4
48,7415,1405,4
48,7417,1416,4
49,110,451,2
49,181,465,2
49,247,457,2
49,248,457,2
49,356,487,2
49,376,468,2
49,386,482,2
49,422,488,2
49,617,456,2
49,626,476,2
49,640,488,2
49,717,468,2
49,723,498,2
49,756,990,2
49,773,483,2
49,898,476,2
49,1018,476,2
49,1071,485,2
49,1150,476,2
49,1202,468,2
49,1212,483,2
49,1305,486,2
49,1360,504,2
49,1475,484,2
49,1478,485,2
49,1506,460,2
49,1517,483,2
49,1543,460,2
49,1604,454,2
49,1757,480,2
49,1759,453,2
49,1927,483,2
49,1987,477,2
49,2011,451,2
49,2022,497,2
49,2064,504,2
49,2071,498,2
49,2098,453,2
49,2191,483,2
49,2198,483,2
49,2376,458,2
49,2462,484,2
49,2709,488,2
49,2818,498,2
49,2853,482,2
49,2864,477,2
49,2874,456,2
49,2919,483,2
49,2965,458,2
49,3010,490,2
49,3059,454,2
49,3074,480,2
49,3079,483,2
49,3081,456,2
49,3100,477,2
49,3106,456,2
49,3110,484,2
49,3255,477,2
49,3264,466,2
49,3296,500,2
49,3304,457,2
49,3383,490,2
49,3395,481,2
49,3425,456,2
49,3466,483,2
49,3508,499,2
49,3525,500,2
49,3718,451,2
49,3863,457,2
49,3910,471,2
49,3936,451,2
49,3954,477,2
49,3957,502,2
49,4058,486,2
49,4142,489,2
49,4194,489,2
49,4196,458,2
49,4244,453,2
49,4259,477,2
49,4328,453,2
49,4356,451,2
49,4375,480,2
49,4376,503,2
49,4387,498,2
49,4390,501,2
49,4393,460,2
49,4400,456,2
49,4505,476,2
49,4508,460,2
49,4518,471,2
49,4531,484,2
49,4591,452,2
49,4604,476,2
49,4627,483,2
49,4633,488,2
49,4645,484,2
49,4648,484,2
49,4700,464,2
49,4752,474,2
49,4772,454,2
50,216,605,1
50,924,438,1
50,925,438,1
50,1428,605,1
50,2491,604,1
50,2612,437,1
50,3161,602,1
50,3673,437,1
50,3966,438,1
50,4101,437,1
50,4107,437,1
50,4111,605,1
50,4148,604,1
50,4153,437,1
50,4536,603,1
50,4537,603,1
50,4573,439,1
50,4621,605,1
50,4721,437,1
50,4786,437,1
50,4916,605,1
50,4949,385,1
50,5344,437,1
50,5541,437,1
50,5690,438,1
50,5711,437,1
50,5812,602,1
50,5837,605,1
50,6125,604,1
50,6127,604,1
50,6314,436,1
50,6326,604,1
50,6714,436,1
50,6833,437,1
50,6892,437,1
50,6967,604,1
50,7021,605,1
50,7391,385,1
51,126,1415,4
51,408,1395,4
51,578,1396,4
51,635,1396,4
51,725,1395,4
51,819,1395,4
51,908,1389,4
51,911,1391,4
51,974,1395,4
51,1222,1418,4
51,1386,1418,4
51,1513,1396,4
51,1882,1418,4
51,1905,1395,4
51,2222,1395,4
51,2223,1395,4
51,2246,1396,4
51,2583,1400,4
51,2648,1399,4
51,2948,1396,4
51,2956,1391,4
51,3205,1391,4
51,3310,1396,4
51,3320,1395,4
51,3514,1397,4
51,3519,1395,4
51,3831,1396,4
51,3939,1398,4
51,4287,1390,4
51,4360,1397,4
51,4379,1395,4
51,4830,1399,4
51,4862,1398,4
51,5053,1418,4
51,5086,1417,4
51,5134,1417,4
51,5170,1395,4
51,5321,1399,4
51,5322,1394,4
51,5431,1395,4
51,5582,1396,4
51,5737,1395,4
51,5806,1418,4
51,5822,1395,4
51,5851,1404,4
51,5856,1401,4
51,5857,1397,4
51,5954,1394,4
51,6136,1395,4
51,6190,1396,4
51,6328,1397,4
51,6329,1399,4
51,6362,1418,4
51,6374,1391,4
51,6387,1395,4
51,6554,1396,4
51,6756,1395,4
51,6774,1400,4
51,6950,1400,4
51,7172,1418,4
51,7267,1403,4
51,7334,1396,4
51,7384,1396,4
51,7397,1418,4
52,419,1140,7
52,637,1132,7
52,638,1132,7
52,829,1121,7
52,1227,1126,7
52,1277,1146,7
52,1423,1143,7
52,2358,1143,7
52,2365,1144,7
52,3202,1127,7
52,3613,1140,7
52,3852,1129,7
52,4054,1143,7
52,4090,1135,7
52,4164,1129,7
52,4630,1124,7
52,4763,1128,7
52,5572,1134,7
52,5687,1142,7
52,5745,1125,7
52,5746,1132,7
52,5747,1132,7
52,5879,1138,7
52,5895,1137,7
52,5952,1139,7
52,6002,1139,7
52,6378,1122,7
52,6454,1125,7
52,6475,1148,7
52,6542,1141,7
52,6543,1141,7
52,6622,1143,7
52,6623,1143,7
52,6624,1144,7
52,6666,1145,7
52,6672,1140,7
52,6762,1125,7
52,6786,1133,7
52,6790,1122,7
52,6791,1147,7
52,6846,1145,7
52,6885,1127,7
52,7044,1145,7
52,7071,1124,7
52,7084,1123,7
53,11,1427,4
53,14,1440,4
53,17,1433,4
53,68,1443,4
53,103,1451,4
53,106,1463,4
53,120,1446,4
53,193,1451,4
53,196,1451,4
53,225,1447,4
53,250,1451,4
53,349,1431,4
53,363,1356,4
53,371,1463,4
53,388,1462,4
53,497,1440,4
53,539,1442,4
53,555,1448,4
53,575,1451,4
53,627,1426,4
53,654,1431,4
53,655,1431,4
53,656,1451,4
53,658,1434,4
53,702,1451,4
53,716,1457,4
53,744,1451,4
53,749,1445,4
53,757,1356,4
53,822,1460,4
53,888,1445,4
53,910,1432,4
53,923,1464,4
53,1004,1445,4
53,1043,1442,4
53,1144,1430,4
53,1164,1458,4
53,1188,1451,4
53,1195,1431,4
53,1272,1459,4
53,1278,1431,4
53,1326,1451,4
53,1365,1451,4
53,1413,1431,4
53,1469,1441,4
53,1470,1451,4
53,1492,1427,4
53,1552,1444,4
53,1568,1457,4
53,1569,1451,4
53,1623,1445,4
53,1624,1445,4
53,1625,1445,4
53,1627,1432,4
53,1631,1447,4
53,1652,1431,4
53,1723,1427,4
53,1812,1432,4
53,1855,1440,4
53,1871,1463,4
53,1899,1445,4
53,1900,1434,4
53,1946,1441,4
53,1962,1440,4
53,1986,1476,4
53,1991,1353,4
53,1993,1441,4
53,2104,1445,4
53,2113,1451,4
53,2134,1445,4
53,2144,1431,4
53,2175,1463,4
53,2212,1445,4
53,2213,1458,4
53,2218,1445,4
53,2237,1461,4
53,2269,1431,4
53,2298,1434,4
53,2308,1434,4
53,2366,1464,4
53,2371,1443,4
53,2388,1464,4
53,2503,1458,4
53,2527,1432,4
